# telescope   = tel13
# season      = 2014-2015
# filter      = RG715
# aperture    = 6.000               pix
# deblend     = 1
# gliese      = 1132
# lhs         = 281
# nltt        = 23819
# twomass     = 10145184-4709244
# ra          = 10:14:51.770        hr
# dec         = -47:09:24.10        deg
# pmra        = -1.04648201531881   arcsec/yr
# pmdec       = 0.416445772717513   arcsec/yr
# aflag       = R 
# plx         = 0.08307             arcsec
# e_plx       = 0.00169             arcsec
# r_plx       = 2005AJ....129.1954J
# distmod     = 0.402778947673816   mag
# s_distmod   = T
# bjmag       = 13.95               mag
# rfmag       = 11.93               mag
# inmag       = 9.57                mag
# jmag        = 9.245               mag
# e_jmag      = 0.026               mag
# q_jmag      = A
# hmag        = 8.666               mag
# e_hmag      = 0.031               mag
# q_hmag      = A
# kmag        = 8.322               mag
# e_kmag      = 0.027               mag
# q_kmag      = A
# vest        = 13.49               mag
# s_vest      = R
# vmjest      = 4.245               mag
# spectype    = M3.5
# r_spectype  = 1996AJ....112.2799H
# mass        = 0.180204199469014   Msol
# radius      = 0.201979294465034   Rsol
# null_dc[1]  = 0.000114            mag
# null_dc[2]  = 0.000573            mag
# null_cm     = 0.844670            mag/mag
# null_fwhm_k = -0.001020           mag/pix
# null_fwhm_0 = 2.516000            pix
# null_chidof = 3.918
# null_nfit   = 9264
# null_nparm  = 4
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2457115.526057    0.000198    0.002177  18.023 -0.2319  2.155 0.050 1.11385  1023.522  1024.225    0.04   177.68 19982  1  1 0 0 -0.001241    0.000764
2457115.526573   -0.004138    0.002173  18.023 -0.2305  2.162 0.036 1.11283  1023.369  1022.267    0.05   177.46 18017  1  1 0 0 -0.001231   -0.003574
2457115.549740   -0.002340    0.002139  18.023 -0.2287  1.960 0.044 1.07551  1023.526  1023.607    0.06   175.46 21116  1  1 0 0 -0.000474   -0.002622
2457115.550259   -0.007332    0.002129  18.023 -0.2273  2.134 0.097 1.07486  1023.819  1025.512    0.05   175.39 20216  1  1 0 0 -0.000437   -0.007467
2457115.568904    0.003300    0.002135  18.023 -0.2377  2.128 0.044 1.05640  1023.329  1023.468    0.06   176.13 16517  1  1 0 0  0.000334    0.002507
2457115.569431   -0.004335    0.002112  18.023 -0.2349  2.133 0.034 1.05601  1023.703  1023.305    0.06   176.31 19746  1  1 0 0  0.000311   -0.005103
2457115.584360   -0.004122    0.002102  18.023 -0.2374  1.989 0.047 1.04813  1023.024  1024.097    0.06   172.65 27774  1  1 0 0 -0.000334   -0.004492
2457115.584875   -0.001662    0.002118  18.023 -0.2361  2.138 0.084 1.04796  1023.035  1024.948    0.06   173.01 23211  1  1 0 0 -0.000312   -0.001899
2457115.602273    0.000346    0.002100  18.023 -0.2358  2.029 0.041 1.04623  1022.383  1023.877  179.96   163.41 21596  2  1 0 0  0.000436   -0.001092
2457115.602787    0.001868    0.002100  18.023 -0.2336  2.082 0.082 1.04630  1022.479  1025.775  179.96   164.13 20962  2  1 0 0  0.000458    0.000465
2457115.622059    0.003984    0.002113  18.023 -0.2367  1.986 0.048 1.05366  1022.291  1023.605  179.97   166.14 20025  2  1 0 0  0.002438    0.000811
2457115.622579    0.000175    0.002106  18.023 -0.2385  2.130 0.059 1.05399  1022.796  1026.150  179.97   166.27 21575  2  1 0 0  0.002494   -0.002899
2457115.643005   -0.004400    0.002151  18.023 -0.2401  2.294 0.088 1.07278  1022.285  1022.476  179.97   161.49 15708  2  1 0 0  0.000021   -0.005218
2457115.643526   -0.001699    0.002124  18.023 -0.2363  2.093 0.039 1.07341  1022.617  1025.545  179.97   162.20 18265  2  1 0 0 -0.000052   -0.002660
2457115.664199    0.001367    0.002180  18.023 -0.2406  2.291 0.079 1.10485  1021.436  1023.554  179.98   163.69 14791  2  1 0 0 -0.000320    0.000834
2457115.664716    0.001757    0.002182  18.023 -0.2400  2.223 0.084 1.10580  1022.693  1024.067  179.98   164.18 18931  2  1 0 0 -0.000309    0.001145
2457115.685774   -0.001516    0.002227  18.023 -0.2379  2.312 0.088 1.15235  1022.395  1022.971  179.97   163.89 17157  2  1 0 0  0.000157   -0.002430
2457115.686292    0.000828    0.002221  18.023 -0.2348  2.282 0.075 1.15369  1022.934  1023.146  179.96   163.72 19271  2  1 0 0  0.000163   -0.000122
2457115.703666   -0.004594    0.002290  18.023 -0.2357  2.206 0.057 1.20501  1022.957  1024.746  179.97   166.61 18977  2  1 0 0  0.000354   -0.005782
2457115.704184    0.001249    0.002276  18.023 -0.2332  2.200 0.054 1.20674  1022.929  1024.214  179.97   166.69 20681  2  1 0 0  0.000360    0.000050
2457115.722268    0.001939    0.002364  18.023 -0.2293  2.173 0.048 1.27507  1022.665  1023.981  179.97   171.32 21953  2  1 0 0  0.001425   -0.000188
2457115.722795    0.003182    0.002351  18.023 -0.2328  2.206 0.062 1.27732  1023.165  1025.132  179.97   171.11 19098  2  1 0 0  0.001456    0.001063
2457115.769128    0.002798    0.002771  18.023 -0.2180  2.347 0.049 1.54816  1022.901  1023.208  179.98   179.33 17526  2  1 0 0  0.000998    0.001210
2457115.769656   -0.003920    0.002765  18.023 -0.2143  2.518 0.037 1.55229  1023.099  1024.699  179.98   179.07 14261  2  1 0 0  0.000953   -0.005296
2457115.787918   -0.000360    0.003037  18.023 -0.2161  2.314 0.036 1.71508  1022.804  1023.476  179.98   188.00 16351  2  1 0 0 -0.000037   -0.001109
2457115.788438   -0.004546    0.003060  18.023 -0.2119  2.403 0.037 1.72034  1022.492  1023.932  179.99   188.56 16153  2  1 0 0 -0.000004   -0.005231
2457115.804681   -0.004540    0.003373  18.023 -0.2088  2.427 0.036 1.90661  1022.301  1024.430  179.99   194.97 13135  2  1 0 0  0.000996   -0.006046
2457115.805197    0.002686    0.003395  18.023 -0.2119  2.665 0.035 1.91329  1022.506  1023.424  179.99   195.70 11965  2  1 0 0  0.001003    0.001417
2457116.493275   -0.003402    0.002281  18.023 -0.2302  2.300 0.071 1.18982  1024.129  1023.111    0.04   202.15 15580  1  1 0 0 -0.000091   -0.003660
2457116.493801   -0.001616    0.002286  18.023 -0.2332  2.365 0.071 1.18819  1024.229  1023.327    0.04   203.52 15331  1  1 0 0 -0.000088   -0.001811
2457116.509865   -0.005245    0.002221  18.023 -0.2362  2.149 0.023 1.14372  1023.643  1023.213    0.05   202.46 17563  1  1 0 0  0.000531   -0.006183
2457116.510383   -0.001207    0.002242  18.023 -0.2349  2.229 0.023 1.14245  1023.324  1024.129    0.05   203.50 17916  1  1 0 0  0.000582   -0.002106
2457116.559112    0.001694    0.002147  18.023 -0.2267  2.566 0.072 1.06226  1023.901  1023.876    0.06   198.34 15315  1  1 0 0 -0.000614    0.002149
2457116.559630    0.002855    0.002137  18.023 -0.2357  2.675 0.059 1.06178  1024.031  1023.835    0.05   198.84 14583  1  1 0 0 -0.000685    0.003482
2457116.575323   -0.001478    0.002113  18.023 -0.2212  2.287 0.068 1.05075  1023.490  1024.322    0.06   195.79 17292  1  1 0 0 -0.001643   -0.000438
2457116.575841   -0.001357    0.002108  18.023 -0.2256  2.279 0.043 1.05049  1023.879  1023.958    0.06   196.44 21177  1  1 0 0 -0.001659   -0.000312
2457116.592259   -0.004252    0.002134  18.023 -0.2307  2.273 0.043 1.04602  1023.820  1023.364    0.06   201.88 19615  1  1 0 0 -0.000582   -0.004124
2457116.610819    0.003352    0.002144  18.023 -0.2355  2.298 0.046 1.04923  1022.567  1024.000  179.96   218.06 18353  2  1 0 0  0.000385    0.002231
2457116.611338    0.002483    0.002153  18.023 -0.2366  2.372 0.040 1.04945  1022.285  1025.998  179.96   218.79 16770  2  1 0 0  0.000306    0.001505
2457116.632251    0.002018    0.002153  18.023 -0.2274  2.522 0.061 1.06406  1022.583  1023.355  179.96   219.94 14182  2  1 0 0 -0.001131    0.002406
2457116.632775   -0.002022    0.002164  18.023 -0.2248  2.508 0.050 1.06457  1022.737  1024.286  179.96   219.58 15803  2  1 0 0 -0.001097   -0.001676
2457116.659838    0.000812    0.002187  18.023 -0.2207  2.576 0.059 1.10191  1021.747  1022.678  179.97   220.33 14350  2  1 0 0 -0.000477    0.000703
2457116.660359    0.000432    0.002186  18.023 -0.2146  2.381 0.034 1.10285  1021.967  1024.162  179.97   221.46 18284  2  1 0 0 -0.000481    0.000128
2457116.684116   -0.001784    0.002260  18.023 -0.2141  2.555 0.055 1.15517  1023.109  1022.305  179.96   224.10 14477  2  1 0 0 -0.001585   -0.000979
2457116.684640   -0.000280    0.002224  18.023 -0.2140  2.507 0.038 1.15656  1022.998  1024.160  179.96   224.38 16340  2  1 0 0 -0.001599    0.000488
2457116.704826    0.000639    0.002328  18.023 -0.2154  2.386 0.048 1.21832  1022.588  1023.181  179.98   227.68 16372  2  1 0 0 -0.001980    0.001606
2457116.705340    0.002236    0.002311  18.023 -0.2132  2.470 0.039 1.22012  1022.872  1025.148  179.97   227.14 16609  2  1 0 0 -0.001956    0.003268
2457116.725206   -0.002945    0.002438  18.023 -0.2103  2.601 0.060 1.30007  1023.172  1021.789  179.98   233.06 14571  2  1 0 0 -0.000964   -0.002617
2457116.725736   -0.007113    0.002402  18.023 -0.2133  2.504 0.040 1.30250  1022.853  1024.677  179.98   233.43 15370  2  1 0 0 -0.000918   -0.006922
2457116.745921   -0.002634    0.002572  18.023 -0.2169  2.661 0.055 1.40840  1022.830  1022.186  179.99   241.76 14238  2  1 0 0  0.000733   -0.003678
2457116.746444   -0.003867    0.002575  18.023 -0.2101  2.558 0.054 1.41154  1022.636  1024.719  179.99   241.62 13687  2  1 0 0  0.000752   -0.005032
2457116.771896   -0.000705    0.002844  18.023 -0.1983  2.454 0.044 1.59274  1022.141  1022.095  179.98   252.00 15936  2  1 0 0  0.000535   -0.001793
2457116.772448   -0.004405    0.002862  18.023 -0.1985  2.590 0.057 1.59739  1022.246  1024.541  179.98   252.74 11686  2  1 0 0  0.000473   -0.005302
2457116.791276   -0.010888    0.003171  18.023 -0.1963  2.714 0.049 1.77941  1023.171  1023.485  179.99   263.22 11997  2  1 0 0 -0.000825   -0.010562
2457116.791808   -0.010764    0.003187  18.023 -0.1914  2.693 0.050 1.78529  1022.630  1024.110  179.99   263.59 13534  2  1 0 0 -0.000823   -0.010461
2457117.488759    0.000719    0.002232  18.023 -0.2050  2.183 0.051 1.19541  1023.431  1022.878    0.04   130.13 18133  1  1 0 0 -0.003082    0.002868
2457117.489276    0.002208    0.002229  18.023 -0.2038  2.181 0.033 1.19376  1023.697  1023.754    0.04   133.58 20811  1  1 0 0 -0.003083    0.004355
2457117.507091    0.003285    0.002177  18.023 -0.2089  2.100 0.043 1.14380  1023.231  1022.609    0.05   135.77 18131  1  1 0 0 -0.003233    0.005478
2457117.507613   -0.004134    0.002175  18.023 -0.2113  2.160 0.032 1.14252  1024.022  1023.131    0.05   136.09 22004  1  1 0 0 -0.003259   -0.001859
2457117.527876    0.001669    0.002162  18.023 -0.2081  2.460 0.042 1.10018  1023.098  1023.563    0.05   137.69 14858  1  1 0 0 -0.004292    0.005122
2457117.528395   -0.000310    0.002160  18.023 -0.2062  2.477 0.035 1.09927  1023.483  1023.213    0.05   138.99 13883  1  1 0 0 -0.004321    0.003186
2457117.550272   -0.001246    0.002112  18.023 -0.2098  2.262 0.043 1.06842  1022.975  1023.930    0.06   145.95 20539  1  1 0 0 -0.003723    0.001525
2457117.550792   -0.005503    0.002120  18.023 -0.2103  2.234 0.040 1.06785  1023.654  1025.514    0.06   146.81 17175  1  1 0 0 -0.003594   -0.002869
2457117.585601   -0.001224    0.002083  18.023 -0.2167  2.342 0.049 1.04646  1022.829  1023.335    0.07   155.21 17999  1  1 0 0 -0.001253   -0.000458
2457117.586121   -0.003599    0.002104  18.023 -0.2155  2.366 0.024 1.04638  1023.342  1022.630    0.07   155.88 15236  1  1 0 0 -0.001242   -0.002817
2457117.599709   -0.002318    0.002108  18.023 -0.2120  2.404 0.067 1.04670  1022.415  1024.110  179.94   175.43 16886  2  1 0 0 -0.000977   -0.002180
2457117.600224   -0.001044    0.002099  18.023 -0.2091  2.277 0.039 1.04680  1022.004  1025.358  179.95   175.34 18635  2  1 0 0 -0.000967   -0.001044
2457117.618812   -0.003698    0.002122  18.023 -0.2116  2.647 0.077 1.05514  1020.974  1023.557  179.95   181.17 13056  2  1 0 0  0.000199   -0.004306
2457117.619324    0.001162    0.002136  18.023 -0.2105  2.577 0.100 1.05550  1021.666  1024.888  179.95   181.48 14626  2  1 0 0  0.000237    0.000450
2457117.642426   -0.004828    0.002158  18.023 -0.2124  3.213 0.128 1.07902  1021.063  1023.011  179.96   183.27 10789  2  1 0 0 -0.002299   -0.002749
2457117.642940   -0.004316    0.002139  18.023 -0.2038  2.901 0.039 1.07971  1022.013  1025.896  179.96   183.27 12292  2  1 0 0 -0.002381   -0.002486
2457117.662827   -0.005208    0.002175  18.023 -0.2137  2.992 0.082 1.11268  1021.556  1022.718  179.96   178.33 11554  2  1 0 0 -0.002897   -0.002849
2457117.663342    0.002357    0.002170  18.023 -0.2096  2.845 0.032 1.11370  1022.017  1025.530  179.96   179.49 11691  2  1 0 0 -0.002906    0.004573
2457117.686384   -0.003086    0.002242  18.023 -0.2027  2.566 0.058 1.16883  1021.280  1023.362  179.97   171.66 14317  2  1 0 0 -0.001035   -0.002734
2457117.686903    0.003164    0.002228  18.023 -0.2081  2.359 0.054 1.17030  1021.873  1025.874  179.97   172.28 18257  2  1 0 0 -0.001001    0.003277
2457117.707060   -0.005506    0.002332  18.023 -0.2020  3.875 0.159 1.23632  1021.005  1022.990  179.98   186.99  6025  2  1 0 0 -0.000572   -0.004209
2457117.707594   -0.003299    0.002316  18.023 -0.2017  4.377 0.162 1.23833  1022.037  1025.828  179.98   188.54  5342  2  1 0 0 -0.000705   -0.001378
2457117.727839   -0.005820    0.002406  18.023 -0.1910  3.003 0.184 1.32548  1022.030  1025.015  179.98   186.40 11969  2  1 0 0 -0.004502   -0.002094
2457117.728359   -0.007504    0.002410  18.023 -0.1852  3.062 0.159 1.32804  1022.098  1026.411  179.98   185.60 12144  2  1 0 0 -0.004455   -0.003757
2457117.751529   -0.006519    0.002628  18.023 -0.1921  3.892 0.172 1.46095  1022.081  1021.490  179.99   202.46  6574  2  1 0 0 -0.003554   -0.002686
2457117.752045   -0.001427    0.002624  18.023 -0.1942  3.936 0.122 1.46440  1023.258  1022.217  179.98   203.23  6830  2  1 0 0 -0.003591    0.002483
2457117.772606   -0.004055    0.002919  18.023 -0.1816  4.509 0.184 1.62242  1022.924  1022.380  179.98   204.14  3814  2  1 0 0 -0.004258    0.001002
2457117.773138   -0.009822    0.002960  18.023 -0.2315  4.755 0.107 1.62713  1024.296  1022.116  179.98   204.92  3097  2  1 0 0 -0.004245   -0.004524
2457118.490731   -0.007172    0.002181  18.023 -0.2040  2.318 0.052 1.18083  1023.570  1022.428    0.04    75.85 14276  1  1 0 0 -0.004349   -0.003815
2457118.491256   -0.004906    0.002165  18.023 -0.2084  2.436 0.040 1.17927  1023.726  1023.988    0.04    76.47 16349  1  1 0 0 -0.004355   -0.001423
2457118.506969   -0.004845    0.002134  18.023 -0.2082  2.656 0.076 1.13747  1023.485  1022.695    0.05    75.81 12843  1  1 0 0 -0.004825   -0.000741
2457118.507477   -0.001277    0.002129  18.023 -0.2037  2.496 0.064 1.13628  1023.536  1024.879    0.04    77.72 14755  1  1 0 0 -0.004882    0.002712
2457118.530083   -0.004063    0.002109  18.023 -0.2065  2.823 0.036 1.09187  1023.126  1024.324    0.05   107.35 11226  1  1 0 0 -0.007304    0.002306
2457118.530595   -0.005901    0.002083  18.023 -0.2036  2.625 0.029 1.09106  1023.625  1023.486    0.05   108.06 12083  1  1 0 0 -0.007350    0.000304
2457118.547953   -0.009107    0.002061  18.023 -0.2034  2.374 0.026 1.06796  1023.956  1023.290    0.06   111.95 16564  1  1 0 0 -0.008086   -0.002536
2457118.548474   -0.011805    0.002071  18.023 -0.2062  2.466 0.043 1.06740  1023.945  1025.303    0.06   110.00 15976  1  1 0 0 -0.008018   -0.005198
2457118.569448    0.000192    0.002078  18.023 -0.1995  2.842 0.056 1.05094  1013.720   971.975    0.04   117.56 11649  1  1 0 0 -0.006081    0.005546
2457118.569978   -0.003201    0.002062  18.023 -0.2025  2.986 0.048 1.05068  1024.738  1022.702    0.06   112.12 11118  1  1 0 0 -0.006093    0.002311
2457118.586759   -0.005756    0.002065  18.023 -0.2046  2.691 0.055 1.04602  1023.741  1025.344    0.06   105.21 12164  1  1 0 0 -0.006590   -0.000126
2457118.588244   -0.007606    0.002163  18.023 -0.2204  2.617 0.030 1.04595   673.528     9.628 -179.80   123.22  9870  2  1 0 0 -0.006688   -0.002426
2457118.605221   -0.010718    0.002052  18.023 -0.1996  2.695 0.078 1.04919  1022.016  1024.334  179.95   126.63 13924  2  1 0 0 -0.007655   -0.004643
2457118.605738   -0.002542    0.002066  18.023 -0.2031  2.530 0.059 1.04940  1022.215  1025.245  179.94   127.35 14520  2  1 0 0 -0.007612    0.003329
2457118.623477   -0.005747    0.002078  18.023 -0.1956  2.441 0.043 1.06099  1022.904  1024.306  179.96   125.75 17213  2  1 0 0 -0.006158   -0.001195
2457118.624005   -0.004298    0.002069  18.023 -0.2046  2.725 0.075 1.06146  1022.144  1024.985  179.96   124.02 13868  2  1 0 0 -0.006114    0.000507
2457118.647195   -0.006314    0.002099  18.023 -0.2047  2.555 0.043 1.08993  1023.117  1023.988  179.95   123.03 15356  2  1 0 0 -0.009320    0.001025
2457118.647719   -0.004852    0.002101  18.023 -0.2017  2.376 0.039 1.09076  1023.422  1024.483  179.95   124.31 15004  2  1 0 0 -0.009263    0.002256
2457118.669779   -0.009542    0.002158  18.023 -0.1990  2.511 0.031 1.13338  1022.212  1023.572  179.96   136.61 14242  2  1 0 0 -0.007303   -0.003952
2457118.670302   -0.000409    0.002170  18.023 -0.1908  2.532 0.040 1.13459  1022.581  1024.310  179.96   137.22 15802  2  1 0 0 -0.007289    0.005191
2457118.687219   -0.005839    0.002222  18.023 -0.1962  2.652 0.066 1.17919  1022.526  1023.248  179.98   146.66 11057  2  1 0 0 -0.006628   -0.000675
2457118.687739   -0.005825    0.002213  18.023 -0.1942  2.747 0.121 1.18074  1022.858  1023.935  179.98   147.51 11917  2  1 0 0 -0.006582   -0.000603
2457118.706285   -0.005245    0.002299  18.023 -0.1890  2.606 0.041 1.24378  1022.554  1023.359  179.97   167.32 13139  2  1 0 0 -0.005347   -0.001210
2457118.706807   -0.007097    0.002291  18.023 -0.1919  2.686 0.051 1.24579  1022.612  1024.871  179.97   166.20 13450  2  1 0 0 -0.005405   -0.002931
2457118.725623   -0.009124    0.002381  18.023 -0.1886  2.662 0.088 1.32807  1023.139  1021.180  179.98   163.76 14729  2  1 0 0 -0.007298   -0.003384
2457118.726151   -0.007660    0.002400  18.023 -0.1921  2.713 0.113 1.33069  1022.768  1023.750  179.98   164.86 13320  2  1 0 0 -0.007275   -0.001887
2457118.742859   -0.005741    0.002540  18.023 -0.1867  2.626 0.089 1.42309  1021.742  1022.434  179.99   173.75 12729  2  1 0 0 -0.006557   -0.000664
2457118.743393   -0.006380    0.002543  18.023 -0.1879  2.933 0.051 1.42638  1023.004  1022.667  179.98   174.90  8940  2  1 0 0 -0.006534   -0.001009
2457118.760582   -0.008738    0.002715  18.023 -0.1778  2.570 0.050 1.54571  1021.932  1022.749  179.99   179.53 14433  2  1 0 0 -0.005475   -0.004631
2457118.761107   -0.001842    0.002768  18.023 -0.2169  2.556 0.036 1.54979  1021.689  1024.092  179.99   189.59 14733  2  1 0 0 -0.005442    0.002223
2457118.792617   -0.002953    0.003292  18.023 -0.1966  2.704 0.077 1.85853  1021.800  1021.699  180.00   204.82 11966  2  1 0 0 -0.004134    0.000158
2457118.793140   -0.009831    0.003351  18.023 -0.2528  2.614 0.049 1.86492  1021.500  1025.512  180.00   224.13 11671  2  1 0 0 -0.004124   -0.006821
2457120.490037   -0.006983    0.002158  18.023 -0.2124  2.244 0.057 1.16696  1023.633  1023.512    0.04    94.34 17417  1  1 0 0 -0.003446   -0.004464
2457120.490554   -0.005247    0.002159  18.023 -0.2104  2.111 0.044 1.16552  1023.559  1022.155    0.04    94.31 22562  1  1 0 0 -0.003444   -0.002865
2457120.515246   -0.010979    0.002092  18.023 -0.2130  2.226 0.055 1.10820  1024.145  1023.713    0.04    87.03 19897  1  1 0 0 -0.002652   -0.009149
2457120.515764   -0.004271    0.002107  18.023 -0.2126  2.366 0.064 1.10722  1024.519  1025.508    0.04    86.39 15844  1  1 0 0 -0.002618   -0.002327
2457120.537188   -0.006516    0.002046  18.023 -0.2124  2.187 0.048 1.07406  1023.964  1022.635    0.05    88.96 21212  1  1 0 0 -0.003142   -0.004313
2457120.537700   -0.006365    0.002054  18.023 -0.2140  2.239 0.052 1.07343  1023.718  1022.796    0.05    87.73 20771  1  1 0 0 -0.003184   -0.004072
2457120.552929   -0.001292    0.002034  18.023 -0.2180  2.379 0.050 1.05813  1023.809  1023.247    0.05    84.35 18479  1  1 0 0 -0.004176    0.001981
2457120.553447   -0.006324    0.002033  18.023 -0.2155  2.319 0.051 1.05772  1024.077  1023.429    0.05    84.04 18061  1  1 0 0 -0.004203   -0.003089
2457120.566219   -0.004889    0.002012  18.023 -0.2097  2.286 0.051 1.04986  1023.203  1024.709    0.06    83.95 18898  1  1 0 0 -0.004697   -0.001271
2457120.566740   -0.008605    0.002023  18.023 -0.2119  2.200 0.068 1.04963  1023.929  1023.159    0.05    84.25 23000  1  1 0 0 -0.004681   -0.005088
2457120.580893   -0.005263    0.002019  18.023 -0.2119  2.261 0.070 1.04604  1023.449  1022.904    0.06    87.63 18998  1  1 0 0 -0.004249   -0.002049
2457120.598986   -0.003530    0.002035  18.023 -0.2140  2.542 0.055 1.04889  1021.923  1024.793  179.95    90.82 16092  2  1 0 0 -0.004832    0.000006
2457120.599515   -0.009142    0.002030  18.023 -0.2077  2.635 0.044 1.04910  1021.730  1025.311  179.95    90.38 14498  2  1 0 0 -0.004857   -0.005491
2457120.620350    0.001333    0.002038  18.023 -0.2164  2.586 0.101 1.06317  1022.636  1023.240  179.97    86.52 14626  2  1 0 0 -0.003207    0.003540
2457120.620867   -0.004646    0.002042  18.023 -0.2118  2.417 0.045 1.06366  1022.771  1026.150  179.97    92.56 18487  2  1 0 0 -0.003148   -0.002662
2457120.636635    0.000000    0.002062  18.023 -0.2023  3.047 0.161 1.08239  1021.907  1025.059  179.96    80.74 11113  2  1 0 0 -0.003407    0.002846
2457120.637164   -0.005047    0.002059  18.023 -0.2105  2.568 0.093 1.08314  1022.197  1024.918  179.96    87.62 15603  2  1 0 0 -0.003434   -0.002667
2457120.656491   -0.003619    0.002097  18.023 -0.2000  3.402 0.178 1.11649  1019.927  1021.076  179.96    95.51  9644  2  1 0 0 -0.004463    0.000481
2457120.657014   -0.006311    0.002120  18.023 -0.2062  3.756 0.114 1.11755  1022.246  1023.471  179.96    96.44  7496  2  1 0 0 -0.004491   -0.001826
2457120.674686   -0.007043    0.002188  18.023 -0.2055  4.029 0.168 1.15929  1023.029  1025.869  179.96    95.71  5302  2  1 0 0 -0.004764   -0.002048
2457120.675207   -0.004439    0.002153  18.023 -0.2029  3.492 0.190 1.16070  1022.643  1025.375  179.97    95.58  8956  2  1 0 0 -0.004758    0.000003
